username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
billgwx;2017-08-31 20:52;0;0;"Now that Harvey has weakened to a tropical depression , we now turn attention to Hurricane Irma out in the open... http:// fb.me/8G4Q0puca";;;;"903435303305797632";https://twitter.com/billgwx/status/903435303305797632
wxeindhoven;2017-08-31 20:46;0;0;"Eindhoven Weather - MEMPHIS, Tenn. — Tropical Depression Harvey soaked parts of Tennessee and neighboring states… https:// goo.gl/fb/sX8rbi";;;;"903433963095642113";https://twitter.com/wxeindhoven/status/903433963095642113
MikeB_ldl;2017-08-31 20:34;0;0;"As of 8:00 PM on Thursday, August 31st: Although Tropical Depression #Harvey has made its way… https://www. instagram.com/p/BYeusNDnx4A/";;;#Harvey;"903430957591494657";https://twitter.com/MikeB_ldl/status/903430957591494657
cbsnewspath;2017-08-31 20:30;0;1;"Tropical Depression Harvey continues to move east, bringing heavy rain and flooding to parts of KT and TN. Meg Oliver reports THU0334 pic.twitter.com/Rb4Ev4YU8C";;;;"903429851356463104";https://twitter.com/cbsnewspath/status/903429851356463104
indusage1;2017-08-31 20:30;0;0;"Hurricane Harvey weakens to tropical depression http:// fb.me/3Jexnaxrv";;;;"903429715788226563";https://twitter.com/indusage1/status/903429715788226563
mrrsmithuk;2017-08-31 20:29;0;0;"#Breaking #Tropical Depression #Harvey has moved inland & is causing #flooding & #Tornadoes in #Mississippi , #Tennessee & #Alabama . #BeSafe";;;#Breaking #Tropical #Harvey #flooding #Tornadoes #Mississippi #Tennessee #Alabama #BeSafe;"903429647676911617";https://twitter.com/mrrsmithuk/status/903429647676911617
Prophotovidtn;2017-08-31 20:29;0;0;"Surviving the tropical depression known as Harvey ...";;;;"903429615682809860";https://twitter.com/Prophotovidtn/status/903429615682809860
RT_America;2017-08-31 20:27;31;23;"Tropical Depression Harvey has moved inland & is causing flooding & tornadoes in Mississippi, Tennessee & Alabama http:// on.rt.com/8lcj";;;;"903428992493084672";https://twitter.com/RT_America/status/903428992493084672
BrentonGivens;2017-08-31 20:25;0;0;"Such as tropical depression Harvey should either have solar powered phones, phones charged by magnetic fields for underground emergencies or";;;;"903428451293691904";https://twitter.com/BrentonGivens/status/903428451293691904
wxarnhem;2017-08-31 20:22;0;0;"Arnhem Weather - MEMPHIS, Tenn. — Tropical Depression Harvey soaked parts of Tennessee and neighboring states with… https:// goo.gl/fb/75TaVf";;;;"903427833002958849";https://twitter.com/wxarnhem/status/903427833002958849
mcmckinney;2017-08-31 20:16;0;1;"Here in Chenal Valley in WLR we received just .29 of rain from tropical depression Harvey #arwx";;;#arwx;"903426360370229248";https://twitter.com/mcmckinney/status/903426360370229248
wxleeuwarden;2017-08-31 20:05;0;0;"Leeuwarden Weather - MEMPHIS, Tenn. — Tropical Depression Harvey soaked parts of Tennessee and neighboring states… https:// goo.gl/fb/fdmiA3";;;;"903423600555851776";https://twitter.com/wxleeuwarden/status/903423600555851776
BriaBaybii;2017-08-31 20:02;0;0;"Thank you hurricane Harvey for all this rain. Well now tropical depression ..";;;;"903422880599429120";https://twitter.com/BriaBaybii/status/903422880599429120
wxutrecht;2017-08-31 20:02;0;0;"Utrecht Weather - MEMPHIS, Tenn. — Tropical Depression Harvey soaked parts of Tennessee and neighboring states… https:// goo.gl/fb/MghFpq";;;;"903422768041086977";https://twitter.com/wxutrecht/status/903422768041086977
wxthehague;2017-08-31 19:53;0;0;"The Hague Weather - MEMPHIS, Tenn. — Tropical Depression Harvey soaked parts of Tennessee and neighboring states… https:// goo.gl/fb/phPnqV";;;;"903420538034454528";https://twitter.com/wxthehague/status/903420538034454528
wdsu;2017-08-31 19:45;1;4;"Tracking the Tropics 8/31/2017: Harvey a tropical depression , Irma now Cat 2 hurricane http:// bit.ly/2etvrnI pic.twitter.com/034OcwrNpB";;;;"903418413476925440";https://twitter.com/wdsu/status/903418413476925440
KEYTNC3Alan;2017-08-31 19:42;2;1;"#Harvey remains a tropical depression this evening, located south of #Memphis . Heavy rain to spread northeastward tonight... pic.twitter.com/8moe6h5oHU";;;#Harvey #Memphis;"903417778711011328";https://twitter.com/KEYTNC3Alan/status/903417778711011328
Nashville_37201;2017-08-31 19:42;0;0;"http://www. facebook.com/pages/p/186781 2403453037 … Officials say rainy weather caused by Tropical Depression Harvey contributed to the death of a motorist who crashe…";;;;"903417743197822976";https://twitter.com/Nashville_37201/status/903417743197822976
profoundlymark;2017-08-31 19:38;0;0;"Harvey weakens to a tropical depression Trump weakens to National Depression";;;;"903416720341196800";https://twitter.com/profoundlymark/status/903416720341196800
panamajack19541;2017-08-31 19:28;0;0;"@realDonaldTrump I have to ask, how did Harvey go from a tropical depression to a Cat 3 hurricane in less than 24 hrs? Chem trails?";;@realDonaldTrump;;"903414195856822272";https://twitter.com/panamajack19541/status/903414195856822272
summedupkenya;2017-08-31 19:27;0;0;"Harvey Downgraded to Tropical Depression , Still a Danger http://www. newssummedup.com/a/z7rqd9";;;;"903414092970393600";https://twitter.com/summedupkenya/status/903414092970393600
zyiteblog;2017-08-31 19:18;0;0;"Harvey Slogs Inland, Dumping Heavy Rains Amid Flood Threat - Tropical Depression Harvey is soaking parts of Ten... http:// ow.ly/HT8w50dMhZs";;;;"903411726049320960";https://twitter.com/zyiteblog/status/903411726049320960
VWNControlDesk;2017-08-31 19:18;0;0;"UPDATE Tropical Depression Harvey The death toll from Tropical Depression Harvey has risen to 33 pic.twitter.com/4FkveKJBEf";;;;"903411592871559168";https://twitter.com/VWNControlDesk/status/903411592871559168
SladeLynne;2017-08-31 19:09;0;0;"Harvey , now a tropical depression , heads toward Memphis https://www. cbsnews.com/news/harvey-tr opical-depression-heads-toward-memphis-catastrophic-flooding/ …";;;;"903409416489328642";https://twitter.com/SladeLynne/status/903409416489328642
g_mccray;2017-08-31 18:58;0;0;"Tropical Depression Harvey batters Texas https:// usat.ly/2xOl1mw via @USATODAY";;@USATODAY;;"903406560046612481";https://twitter.com/g_mccray/status/903406560046612481
JustBigTrev;2017-08-31 18:57;0;0;"tropical depression Harvey in Tennessee https://www. pscp.tv/w/bHdIYjF4ZUtX eE5WUk1aalB8MXZBR1JOTXBweU5HbKUoJhGH3qWBnbc04BeQOzk4i9e76PIDBORffNsRHDLd …";;;;"903406389137031168";https://twitter.com/JustBigTrev/status/903406389137031168
mom2erikson3;2017-08-31 18:57;0;0;"Harvey isn't done yet, but now he is just a tropical depression .… https://www. instagram.com/p/BYejfssAmu_a jhvuti0_mAnPRKl1RdLVR4gxrY0/ …";;;;"903406337845022720";https://twitter.com/mom2erikson3/status/903406337845022720
mommy_timeout;2017-08-31 18:55;0;3;"Just posted a 3.00 mi run - Tropical Depression Harvey came knocking on my door. Rain, wind, and pud ... http:// rnkpr.com/ahb0l71 #Runkeeper";;;#Runkeeper;"903405833979142144";https://twitter.com/mommy_timeout/status/903405833979142144
JustinMixon2;2017-08-31 18:53;0;0;"Again! This was only summoned by a Tropical Depression . I can only imagine what a super powerful Hurricane will do. Geez! #Harvey https:// twitter.com/BKeithDobbins/ status/903400017922273281 …";;;#Harvey;"903405317303795712";https://twitter.com/JustinMixon2/status/903405317303795712
KWKTFOX44;2017-08-31 18:48;0;0;". @MikeLaPointWX has the latest on Tropical Depression Harvey : http:// bit.ly/2emSGMz #fox44tx";;@MikeLaPointWX;#fox44tx;"903404038867255298";https://twitter.com/KWKTFOX44/status/903404038867255298
watsupeurope;2017-08-31 18:42;0;0;"#Europe : Harvey weakens to a tropical depression https:// goo.gl/3Qe8TC";;;#Europe;"903402603186458626";https://twitter.com/watsupeurope/status/903402603186458626
queensting;2017-08-31 18:28;0;0;"geoengineers did was hijack tropical depression in the Atlantic and transform it into Cat 4 super-rainmaking Harvey . http:// stateofthenation2012.com/?p=82533";;;;"903399238847123456";https://twitter.com/queensting/status/903399238847123456
PeterCorless;2017-08-31 18:24;0;1;"#Harvey is still a tropical depression . Meanwhile, #Irma is forming over the Atlantic. http:// fb.me/92xl8magi";;;#Harvey #Irma;"903398203180986368";https://twitter.com/PeterCorless/status/903398203180986368
MemphisJDJ;2017-08-31 18:24;0;0;"Get to fly over bands from tropical depression Harvey with tornadic… https://www. instagram.com/p/BYefudXBAez_ MfcUNGC9_uqa-_HdO4Q2WAxVuE0/ …";;;;"903398060805337088";https://twitter.com/MemphisJDJ/status/903398060805337088
PIXweather;2017-08-31 18:21;2;5;"Even as a Tropical Depression , #Harvey is still dumping copious amounts bringing concerns of flooding around Memphis. @PIX11News pic.twitter.com/cU60LhiSIv";;@PIX11News;#Harvey;"903397311107272705";https://twitter.com/PIXweather/status/903397311107272705
socialmediav2;2017-08-31 18:19;0;0;"I liked a @YouTube video http:// youtu.be/74Cni0pij1I?a VLOG #15 - Donate to victims of Tropical Depression Harvey & Thanks for the support!";;@YouTube;#15;"903396924971212801";https://twitter.com/socialmediav2/status/903396924971212801
WeatherRadarPro;2017-08-31 18:15;0;0;"Tropical Depression Harvey Advisory 46: Now available on the NHC website. http:// go.usa.gov/W3H";;;;"903395737798668288";https://twitter.com/WeatherRadarPro/status/903395737798668288
namedstorm;2017-08-31 18:15;0;0;"Tropical Depression Harvey Advisory 46: Now available on the NHC website. http:// go.usa.gov/W3H";;;;"903395735856713729";https://twitter.com/namedstorm/status/903395735856713729
AndrewAvery_2;2017-08-31 17:59;0;3;"Tropical Depression #Harvey ...Memphis will rebuild. pic.twitter.com/oXnXmzZzSV";;;#Harvey;"903391833119698949";https://twitter.com/AndrewAvery_2/status/903391833119698949
angelicscorn;2017-08-31 17:53;0;0;"I added a video to a @YouTube playlist http:// youtu.be/rucafnTe888?a Tropical Depression Harvey and Tropical Storm Irma, August 31,2017";;@YouTube;;"903390210892943365";https://twitter.com/angelicscorn/status/903390210892943365
Monkeyfister1;2017-08-31 17:44;0;0;". #Harvey Hits The Mid-South as a Tropical Depression Live Local Coverage. http:// wreg.com/on-air/live-st reaming/ …";;;#Harvey;"903388004693278722";https://twitter.com/Monkeyfister1/status/903388004693278722
MercuryTwin;2017-08-31 17:42;0;2;"Oil prices bounce back after Harvey downgraded to tropical depression - http:// UPI.com http:// upi.com/6623897?nll=1";;;;"903387625381289985";https://twitter.com/MercuryTwin/status/903387625381289985
ABCWorldNews;2017-08-31 17:41;4;18;"Hurricane Harvey , now a tropical depression , moves out of Texas and Louisiana. @RobMarciano with the forecast. http://www. abcnews.go.com pic.twitter.com/pI4yAfDb2m";;@RobMarciano;;"903387399929155584";https://twitter.com/ABCWorldNews/status/903387399929155584
mousewaifu;2017-08-31 17:40;0;0;""Why don't people just evacuate earlier? You know it's coming" Harvey was a Tropical depression when it crossed the Yucatán peninsula";;;;"903386938698280960";https://twitter.com/mousewaifu/status/903386938698280960
VondaKayAngel;2017-08-31 17:37;0;0;"Will Harvey Hit Nashville, Tennessee? The Tropical Depression Could Set Off Tornadoes - Bustle https:// apple.news/AykhrF2HzR7eZN sCgqeijmg …";;;;"903386323100332034";https://twitter.com/VondaKayAngel/status/903386323100332034
Xmas_blacangel;2017-08-31 17:37;0;0;"Will Harvey Hit Nashville, Tennessee? The Tropical Depression Could Set Off Tornadoes - Bustle https:// apple.news/AykhrF2HzR7eZN sCgqeijmg …";;;;"903386300132335620";https://twitter.com/Xmas_blacangel/status/903386300132335620
VondaBlacangel;2017-08-31 17:37;0;0;"Will Harvey Hit Nashville, Tennessee? The Tropical Depression Could Set Off Tornadoes - Bustle https:// apple.news/AykhrF2HzR7eZN sCgqeijmg …";;;;"903386275545313282";https://twitter.com/VondaBlacangel/status/903386275545313282
BlacangelVonda;2017-08-31 17:37;0;0;"Will Harvey Hit Nashville, Tennessee? The Tropical Depression Could Set Off Tornadoes - Bustle https:// apple.news/AykhrF2HzR7eZN sCgqeijmg …";;;;"903386247124717568";https://twitter.com/BlacangelVonda/status/903386247124717568
LoveBlacangel;2017-08-31 17:37;0;0;"Will Harvey Hit Nashville, Tennessee? The Tropical Depression Could Set Off Tornadoes - Bustle https:// apple.news/AykhrF2HzR7eZN sCgqeijmg …";;;;"903386227851788290";https://twitter.com/LoveBlacangel/status/903386227851788290
BlacangelNews;2017-08-31 17:37;0;0;"Will Harvey Hit Nashville, Tennessee? The Tropical Depression Could Set Off Tornadoes - Bustle https:// apple.news/AykhrF2HzR7eZN sCgqeijmg …";;;;"903386207434018817";https://twitter.com/BlacangelNews/status/903386207434018817
vishwagujarat;2017-08-31 17:30;0;0;"Hurricane Harvey Weakens To Tropical Depression Read More : http:// bit.ly/2es6hG5 pic.twitter.com/rA88QCTF38";;;;"903384403300073472";https://twitter.com/vishwagujarat/status/903384403300073472
JamesAThomas67;2017-08-31 17:28;0;0;"Tropical Depression Harvey batters Texas https:// usat.ly/2xOl1mw via @USATODAY";;@USATODAY;;"903383911840989184";https://twitter.com/JamesAThomas67/status/903383911840989184
NWSLittleRock;2017-08-31 17:23;2;4;"The latest surface map at 22 UTC. Tropical Depression Harvey is located over northern Mississippi, moving NE at 20 MPH. #arwx pic.twitter.com/GIFZtLPI9c";;;#arwx;"903382889391419392";https://twitter.com/NWSLittleRock/status/903382889391419392
angelicscorn;2017-08-31 17:22;0;0;"I added a video to a @YouTube playlist http:// youtu.be/kPfZoaZYYws?a Harvey Moves Northeast As Tropical Depression";;@YouTube;;"903382411643420672";https://twitter.com/angelicscorn/status/903382411643420672
socialmediav2;2017-08-31 17:16;0;0;"VLOG #16 - Donate to victims of Tropical Depression Harvey & Thanks for the support!: http:// youtu.be/74Cni0pij1I?a via @YouTube";;@YouTube;#16;"903381076130885633";https://twitter.com/socialmediav2/status/903381076130885633
battIeborn_;2017-08-31 17:13;0;0;"Its so weird bc even though its a tropical depression now harvey is still spinning. In not used to spinning. When will it stop raining";;;;"903380322921926657";https://twitter.com/battIeborn_/status/903380322921926657
NWSMemphis;2017-08-31 17:11;15;10;"GOES-13 visible loop showing Tropical Depression Harvey over the Midsouth pic.twitter.com/QXaGsXlNsb";;;;"903379681285681154";https://twitter.com/NWSMemphis/status/903379681285681154
MikeMorganKFOR;2017-08-31 17:02;0;1;"Harvey , now a tropical depression , is pushing NE with a Tornado threat for MS and AL. 5PM Mike pic.twitter.com/aWklUG4VUM";;;;"903377427782668290";https://twitter.com/MikeMorganKFOR/status/903377427782668290
kfor;2017-08-31 17:02;1;2;"Harvey , now a tropical depression , is pushing NE with a Tornado threat for MS and AL. 5PM Mike pic.twitter.com/1b5VhhCfNm";;;;"903377405712191488";https://twitter.com/kfor/status/903377405712191488
ArcherGurlDixon;2017-08-31 16:59;1;0;"//Clocking in at work! Prayers I make I through this tropical depression thats over us from hurricane harvey pic.twitter.com/fZoorPGIYA";;;;"903376713027072001";https://twitter.com/ArcherGurlDixon/status/903376713027072001
FranklinTenn;2017-08-31 16:57;0;0;"Tropical Depression Harvey moves into the Mississippi Valley Thursday http:// dlvr.it/PjzK56";;;;"903376113128194048";https://twitter.com/FranklinTenn/status/903376113128194048
brelandmattwx;2017-08-31 16:48;0;0;"As tropical depression #harvey tracks NE, cloudy skies will continue over MS for the rest of today and till tomorrow afternoon! pic.twitter.com/sxyUHoD8It";;;#harvey;"903374023765233666";https://twitter.com/brelandmattwx/status/903374023765233666
PTREPRALUM;2017-08-31 16:48;0;0;"Tracking the Tropics update for 8/31/2017: Harvey a tropical depression , Irma now Cat 2 hurricane http:// fb.me/3BmX1aDnI";;;;"903373838049619968";https://twitter.com/PTREPRALUM/status/903373838049619968
SwtActn;2017-08-31 16:47;0;0;"#weatherUpdate RT @NHC_Atlantic : Tropical Depression #Harvey Advisory 46: Now available on the NHC website. http:// go.usa.gov/W3H";;@NHC_Atlantic;#weatherUpdate #Harvey;"903373826851004419";https://twitter.com/SwtActn/status/903373826851004419
genenorman;2017-08-31 16:46;0;0;"The latest Atlantic tropical outlook from #NHC : Tropical Depression Harvey Public Advisory Number 46 http:// ow.ly/JHES50dM7g3";;;#NHC;"903373335681261568";https://twitter.com/genenorman/status/903373335681261568
kal_tellefsen;2017-08-31 16:40;0;2;"Is #Harvey still a tropical depression , or is it a remnant low? @Wx_Geek @wxjerdman @WunderCave @KathrynProciv";;@Wx_Geek @wxjerdman @WunderCave @KathrynProciv;#Harvey;"903371993847742464";https://twitter.com/kal_tellefsen/status/903371993847742464
CoolSpringsTenn;2017-08-31 16:39;0;0;"Tropical Depression Harvey moves into the Mississippi Valley Thursday http:// dlvr.it/Pjz9px pic.twitter.com/tvqUESIOm9";;;;"903371592599724032";https://twitter.com/CoolSpringsTenn/status/903371592599724032
