"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"674","Such as tropical depression Harvey should either have solar powered phones, phones charged by magnetic fields for underground emergencies or",FALSE,0,NA,2017-09-01 01:25:02,FALSE,NA,"903428451293691904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BrentonGivens",0,FALSE,FALSE,NA,NA
"675","Arnhem Weather - MEMPHIS, Tenn. — Tropical Depression Harvey soaked parts of Tennessee and neighboring states with… https://t.co/d0ikbrARIW",FALSE,0,NA,2017-09-01 01:22:34,FALSE,NA,"903427833002958849",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","wxarnhem",0,FALSE,FALSE,NA,NA
"676","Donald Trump donates $1M to Hurricane Harvey relief https://t.co/5VohrqbOQC via @upi",FALSE,0,NA,2017-09-01 01:21:04,FALSE,NA,"903427452017532928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BriteEyes8",0,FALSE,FALSE,NA,NA
"677","RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 46: Now available on the NHC website. https://t.co/VqHn0uj6EM",FALSE,0,NA,2017-09-01 01:17:19,FALSE,NA,"903426511251922947",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BamaTrader",40,TRUE,FALSE,NA,NA
"678","Here in Chenal Valley in WLR we received just .29 of rain from tropical depression Harvey #arwx",FALSE,1,NA,2017-09-01 01:16:43,FALSE,NA,"903426360370229248",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","mcmckinney",0,FALSE,FALSE,NA,NA
"679","RT @MEMOESMEXICO02: Donald Trump donates $1M to Hurricane Harvey relief https://t.co/Mx3nab47BE via @upi",FALSE,0,NA,2017-09-01 01:06:54,FALSE,NA,"903423887962202115",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AmericanMom2",1,TRUE,FALSE,NA,NA
"680","Leeuwarden Weather - MEMPHIS, Tenn. — Tropical Depression Harvey soaked parts of Tennessee and neighboring states… https://t.co/ofpTmtglcX",FALSE,0,NA,2017-09-01 01:05:45,FALSE,NA,"903423600555851776",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","wxleeuwarden",0,FALSE,FALSE,NA,NA
"681","Thank you hurricane Harvey for all this rain. Well now tropical depression..",FALSE,0,NA,2017-09-01 01:02:54,FALSE,NA,"903422880599429120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BriaBaybii",0,FALSE,FALSE,NA,NA
"682","Utrecht Weather - MEMPHIS, Tenn. — Tropical Depression Harvey soaked parts of Tennessee and neighboring states… https://t.co/fLNPq8REnC",FALSE,0,NA,2017-09-01 01:02:27,FALSE,NA,"903422768041086977",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","wxutrecht",0,FALSE,FALSE,NA,NA
"683","The Hague Weather - MEMPHIS, Tenn. — Tropical Depression Harvey soaked parts of Tennessee and neighboring states… https://t.co/6JtkQ9ZtTT",FALSE,0,NA,2017-09-01 00:53:35,FALSE,NA,"903420538034454528",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","wxthehague",0,FALSE,FALSE,NA,NA
"684","RT @KEYTNC3Alan: #Harvey remains a tropical depression this evening, located south of #Memphis. Heavy rain to spread northeastward tonight.…",FALSE,0,NA,2017-09-01 00:52:53,FALSE,NA,"903420359206027264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","StarFortress",2,TRUE,FALSE,NA,NA
"685","RT @NHC_Atlantic: Key messages for NHC's last advisory on Tropical Depression #Harvey.  Future advisories will be issued by @NWSWPC https:/…",FALSE,0,NA,2017-09-01 00:48:58,FALSE,NA,"903419376627539968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DamienWalshe747",123,TRUE,FALSE,NA,NA
"686","RT @wdsu: Tracking the Tropics 8/31/2017: Harvey a tropical depression, Irma now Cat 2 hurricane https://t.co/1fe6qS8AcS https://t.co/034Oc…",FALSE,0,NA,2017-09-01 00:45:59,FALSE,NA,"903418626274983936",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","OutSpok32579262",1,TRUE,FALSE,NA,NA
"687","Tracking the Tropics 8/31/2017: Harvey a tropical depression, Irma now Cat 2 hurricane https://t.co/1fe6qS8AcS https://t.co/034OcwrNpB",FALSE,4,NA,2017-09-01 00:45:09,FALSE,NA,"903418413476925440",NA,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","wdsu",1,FALSE,FALSE,NA,NA
"688","RT @NWSLittleRock: The latest surface map at 22 UTC. Tropical Depression Harvey is located over northern Mississippi, moving NE at 20 MPH.…",FALSE,0,NA,2017-09-01 00:43:36,FALSE,NA,"903418025092710401",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AustinLouis5",2,TRUE,FALSE,NA,NA
"689","#Harvey remains a tropical depression this evening, located south of #Memphis. Heavy rain to spread northeastward t… https://t.co/HLenMLsppA",FALSE,1,NA,2017-09-01 00:42:37,TRUE,NA,"903417778711011328",NA,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>","KEYTNC3Alan",2,FALSE,FALSE,NA,NA
"690","https://t.co/v1tIh425FZ Officials say rainy weather caused by Tropical Depression Harvey contributed to the death of a motorist who crashe…",FALSE,0,NA,2017-09-01 00:42:29,FALSE,NA,"903417743197822976",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Nashville_37201",0,FALSE,FALSE,NA,NA
"691","No joke folks. First #Harvey, now this. https://t.co/2eySb30ezf",FALSE,0,NA,2017-09-01 00:42:12,FALSE,NA,"903417671974346753",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","JRothra",0,FALSE,FALSE,NA,NA
"692","RT @marklar1969: Putting his money where his mouth is! Trump donates $1M to Hurricane Harvey relief. How much has @CNN donated? $0 https://…",FALSE,0,NA,2017-09-01 00:40:25,FALSE,NA,"903417222978265089",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tikal217",3,TRUE,FALSE,NA,NA
"693","Harvey weakens to a tropical depression
Trump weakens to National Depression",FALSE,0,NA,2017-09-01 00:38:25,FALSE,NA,"903416720341196800",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","profoundlymark",0,FALSE,FALSE,NA,NA
"694","RT @NASAHurricane: Satellite Animation Shows Tropical Depression Harvey Moving Inland  
NOAA's GOES East satellite imagery  Aug. 29 to 31.…",FALSE,0,NA,2017-09-01 00:37:56,FALSE,NA,"903416600082223105",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","junia_vale",53,TRUE,FALSE,NA,NA
"695","RT @CrudeOilPrices: Oil prices bounce back after Harvey downgraded to tropical depression https://t.co/CQtlZIPY6d – via @UPI",FALSE,0,NA,2017-09-01 00:37:20,FALSE,NA,"903416448965632000",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","sam94659135",12,TRUE,FALSE,NA,NA
"696","President Donald Trump has pledged to personally donate ""probably"" $1 million for the victims of Hurricane Harvey https://t.co/N6W4m8YCJ3",FALSE,0,NA,2017-09-01 00:31:53,FALSE,NA,"903415078128689153",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Jeffty",0,FALSE,FALSE,NA,NA
"697","President Trump may visit Houston on Saturday amid Harvey aftermath https://t.co/Afc5Z0fgPp https://t.co/FQR8PVEABA",FALSE,0,NA,2017-09-01 00:30:18,FALSE,NA,"903414677186727936",NA,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","WJCLNews",0,FALSE,FALSE,NA,NA
"698","@realDonaldTrump I have to ask, how did Harvey go from a tropical depression to a Cat 3 hurricane in less than 24 hrs? Chem trails?",FALSE,0,"realDonaldTrump",2017-09-01 00:28:23,FALSE,NA,"903414195856822272","25073877","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","panamajack19541",0,FALSE,FALSE,NA,NA
"699","Harvey Downgraded to Tropical Depression, Still a Danger
 https://t.co/VSn9OECxi3",FALSE,0,NA,2017-09-01 00:27:59,FALSE,NA,"903414092970393600",NA,"<a href=""http://getbrandwhistle.com/"" rel=""nofollow"">Brand Whistle</a>","summedupkenya",0,FALSE,FALSE,NA,NA
"700","RT @foxandfriends: FOX NEWS ALERT: Tropical Storm #Irma forms in the Atlantic as #Harvey becomes a tropical depression | @JaniceDean https:…",FALSE,0,NA,2017-09-01 00:22:07,FALSE,NA,"903412617850617856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Terry24681865",128,TRUE,FALSE,NA,NA
"701","RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 42A: Now available on the NHC website. https://t.co/VqHn0uj6EM",FALSE,0,NA,2017-09-01 00:19:41,FALSE,NA,"903412005570097152",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WarriorsofGod41",59,TRUE,FALSE,NA,NA
"702","Harvey slogs inland, dumping heavy rains amid flood threat - MEMPHIS, Tenn. (AP) — Tropical Depression Harvey s... https://t.co/j0DKrISuv8",FALSE,0,NA,2017-09-01 00:18:35,FALSE,NA,"903411727517265921",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","RomanNews_",0,FALSE,FALSE,NA,NA
"703","UPDATE
Tropical Depression Harvey

The death toll from Tropical Depression Harvey has risen to 33 https://t.co/4FkveKJBEf",FALSE,0,NA,2017-09-01 00:18:02,FALSE,NA,"903411592871559168",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","VWNControlDesk",0,FALSE,FALSE,NA,NA
"704","Sacramento News President Trump may visit Houston on Saturday amid Harvey aftermath https://t.co/cJbF3cyop6 https://t.co/FsM5yNhPu9",FALSE,0,NA,2017-09-01 00:16:04,FALSE,NA,"903411096404410368",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Sacramento_NC",0,FALSE,FALSE,NA,NA
"705","NHC downgrades Harvey to tropical depression, says catastrophic floods continue https://t.co/bzxyxh3odu https://t.co/Qg5A3IOL0N",FALSE,0,NA,2017-09-01 00:11:08,FALSE,NA,"903409856358391808",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","GoodvibrasCom",0,FALSE,FALSE,NA,NA
"706","Harvey, now a tropical depression, heads toward Memphis https://t.co/pHiULwbG4v",FALSE,0,NA,2017-09-01 00:09:24,FALSE,NA,"903409416489328642",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SladeLynne",0,FALSE,FALSE,NA,NA
"707","Donald Trump donates $1M to Hurricane Harvey relief https://t.co/Mx3nab47BE via @upi",FALSE,0,NA,2017-08-31 23:59:29,FALSE,NA,"903406920869879808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MEMOESMEXICO02",1,FALSE,FALSE,NA,NA
"708","Tropical Depression Harvey batters Texas https://t.co/MubICgAfKw via @USATODAY",FALSE,0,NA,2017-08-31 23:58:03,FALSE,NA,"903406560046612481",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","g_mccray",0,FALSE,FALSE,NA,NA
"709","tropical depression Harvey in Tennessee https://t.co/6QqaKvlZno",FALSE,0,NA,2017-08-31 23:57:22,FALSE,NA,"903406389137031168",NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","JustBigTrev",0,FALSE,FALSE,NA,NA
"710","Just posted a 3.00 mi run - Tropical Depression Harvey came knocking on my door. Rain, wind, and pud ... https://t.co/7gnFlNIhZy #Runkeeper",FALSE,3,NA,2017-08-31 23:55:09,FALSE,NA,"903405833979142144",NA,"<a href=""http://runkeeper.com"" rel=""nofollow"">Runkeeper</a>","mommy_timeout",0,FALSE,FALSE,NA,NA
"711","RT @utmbhealth: In case missed last night: Normal operations tomorrow at UTMB, most clinics open today. Next update around noon. https://t.…",FALSE,0,NA,2017-08-31 23:53:21,FALSE,NA,"903405379899580416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dianadavison3",8,TRUE,FALSE,NA,NA
"712","Again! This was only summoned by a Tropical Depression. I can only imagine what a super powerful Hurricane will do.… https://t.co/WdYpM87uhq",FALSE,0,NA,2017-08-31 23:53:06,TRUE,NA,"903405317303795712",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JustinMixon2",0,FALSE,FALSE,NA,NA
"713","President Trump may visit Houston on Saturday amid Harvey aftermath https://t.co/c9w7HKH7IP https://t.co/5eTZGCENG2",FALSE,1,NA,2017-08-31 23:50:05,FALSE,NA,"903404558864572416",NA,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","WTAE",0,FALSE,FALSE,NA,NA
"714",".@MikeLaPointWX has the latest on Tropical Depression Harvey: https://t.co/P1Puz3i80R #fox44tx",FALSE,0,NA,2017-08-31 23:48:01,FALSE,NA,"903404038867255298",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KWKTFOX44",0,FALSE,FALSE,NA,NA
"715","President Trump may visit Houston on Saturday amid Harvey aftermath https://t.co/bDGL3Xa0Df https://t.co/Lrl2t6SPcp",FALSE,1,NA,2017-08-31 23:45:09,FALSE,NA,"903403316935352321",NA,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","WLKY",0,FALSE,FALSE,NA,NA
"716","#Europe: Harvey weakens to a tropical depression https://t.co/JsX7tqdsIL",FALSE,0,NA,2017-08-31 23:42:19,FALSE,NA,"903402603186458626",NA,"<a href=""http://watsupeurope.com"" rel=""nofollow"">watsupeurope</a>","watsupeurope",0,FALSE,FALSE,NA,NA
"717","RT @NASAHurricane: Satellite Animation Shows Tropical Depression Harvey Moving Inland  
NOAA's GOES East satellite imagery  Aug. 29 to 31.…",FALSE,0,NA,2017-08-31 23:41:42,FALSE,NA,"903402447078547457",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KazuyukiNodate",53,TRUE,FALSE,NA,NA
"718","RT @NHC_Atlantic: Key messages for NHC's last advisory on Tropical Depression #Harvey.  Future advisories will be issued by @NWSWPC https:/…",FALSE,0,NA,2017-08-31 23:38:00,FALSE,NA,"903401517255860224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GodlessNZ",123,TRUE,FALSE,NA,NA
"719","RT @foxandfriends: FOX NEWS ALERT: Tropical Storm #Irma forms in the Atlantic as #Harvey becomes a tropical depression | @JaniceDean https:…",FALSE,0,NA,2017-08-31 23:34:52,FALSE,NA,"903400729326620677",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tiggr10ike",128,TRUE,FALSE,NA,NA
"720","RT @PIXweather: Even as a Tropical Depression, #Harvey is still dumping copious amounts bringing concerns of flooding around Memphis. @PIX1…",FALSE,0,NA,2017-08-31 23:34:31,FALSE,NA,"903400637722894337",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","homegypsy",2,TRUE,FALSE,NA,NA
"721","RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 46: Now available on the NHC website. https://t.co/VqHn0uj6EM",FALSE,0,NA,2017-08-31 23:34:26,FALSE,NA,"903400617938362368",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GodlessNZ",40,TRUE,FALSE,NA,NA
"722","RT @MercuryTwin: Tropical Storm Harvey prompts advisories for Louisiana https://t.co/GmfL9Y20oW via @upi",FALSE,0,NA,2017-08-31 23:31:04,FALSE,NA,"903399769434988545",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SK8sandhu",2,TRUE,FALSE,NA,NA
"723","RT @BostonJerry: Harvey went from tropical depression to Category 4 in three days bc the water in the Gulf of Mexico was 86 degrees. That's…",FALSE,0,NA,2017-08-31 23:29:22,FALSE,NA,"903399345432797190",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_okPeyton",72,TRUE,FALSE,NA,NA
"724","RT @PIXweather: Even as a Tropical Depression, #Harvey is still dumping copious amounts bringing concerns of flooding around Memphis. @PIX1…",FALSE,0,NA,2017-08-31 23:27:28,FALSE,NA,"903398864572559364",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","PIX11News",2,TRUE,FALSE,NA,NA
"725","President Trump may visit Houston on Saturday amid Harvey aftermath https://t.co/RPNBoHfgZt https://t.co/5JlxlIk2vU",FALSE,1,NA,2017-08-31 23:26:55,FALSE,NA,"903398728043778052",NA,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","WGAL",0,FALSE,FALSE,NA,NA
"726","RT @NWSMemphis: GOES-13 visible loop showing Tropical Depression Harvey over the Midsouth https://t.co/QXaGsXlNsb",FALSE,0,NA,2017-08-31 23:25:29,FALSE,NA,"903398365798522880",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","TrademarkTricia",15,TRUE,FALSE,NA,NA
"727","#Harvey is still a tropical depression. Meanwhile, #Irma is forming over the Atlantic. https://t.co/yMRR8IXDYU",FALSE,1,NA,2017-08-31 23:24:50,FALSE,NA,"903398203180986368",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","PeterCorless",0,FALSE,FALSE,NA,NA
"728","Get to fly over bands from tropical depression Harvey with tornadic… https://t.co/o0H2BCY867",FALSE,0,NA,2017-08-31 23:24:16,FALSE,NA,"903398060805337088",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","MemphisJDJ",0,FALSE,FALSE,NA,NA
"729","RT @NASAHurricane: Satellite Animation Shows Tropical Depression Harvey Moving Inland  
NOAA's GOES East satellite imagery  Aug. 29 to 31.…",FALSE,0,NA,2017-08-31 23:23:34,FALSE,NA,"903397885198221312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","authorjimcronin",53,TRUE,FALSE,NA,NA
"730","RT @JerryWVTM13: Harvey has now been officially downgraded to a Tropical Depression. #alwx #Harvey #TropicalDepressionHarvey https://t.co/m…",FALSE,0,NA,2017-08-31 23:22:42,FALSE,NA,"903397666079551490",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PatCurtisHelms2",4,TRUE,FALSE,NA,NA
"731","Even as a Tropical Depression, #Harvey is still dumping copious amounts bringing concerns of flooding around Memphi… https://t.co/Km40yq2QO4",FALSE,5,NA,2017-08-31 23:21:17,TRUE,NA,"903397311107272705",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","PIXweather",2,FALSE,FALSE,NA,NA
"732","RT @NBCNews: JUST IN: Tropical Depression Harvey's center to move through northeastern Louisiana and northwestern Mississippi Thursday, say…",FALSE,0,NA,2017-08-31 23:21:06,FALSE,NA,"903397264978259970",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LuisRam40145162",110,TRUE,FALSE,NA,NA
"733","RT @NWSMemphis: GOES-13 visible loop showing Tropical Depression Harvey over the Midsouth https://t.co/QXaGsXlNsb",FALSE,0,NA,2017-08-31 23:20:59,FALSE,NA,"903397233747427329",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SamFlowers",15,TRUE,FALSE,NA,NA
"734","RT @NBCNightlyNews: JUST IN: NHC: #Harvey downgraded to a tropical depression, but heavy rainfall still to come as the system moves northea…",FALSE,0,NA,2017-08-31 23:19:51,FALSE,NA,"903396948866158592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","newsgirl123456",31,TRUE,FALSE,NA,NA
"735","I liked a @YouTube video https://t.co/xPGs0lhR9v VLOG #15 - Donate to victims of Tropical Depression Harvey &amp; Thanks for the support!",FALSE,0,NA,2017-08-31 23:19:45,FALSE,NA,"903396924971212801",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","socialmediav2",0,FALSE,FALSE,NA,NA
"736","Tropical Depression Harvey Advisory 46: Now available on the NHC website. https://t.co/Tmy5it6HpP",FALSE,0,NA,2017-08-31 23:15:02,FALSE,NA,"903395737798668288",NA,"<a href=""http://www.merakservices.com"" rel=""nofollow"">Weather Radar Pro</a>","WeatherRadarPro",0,FALSE,FALSE,NA,NA
